# Stream: FlexEEG (EEG) from LAPTOP-HAVIHBPF
# Time range (requested): 1902.753s - 1932.753s
# Buffer range available: 0.0000s - 1948.1521s
timestamp,relative_time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9
92187.5694622,1904.0870,296,-7,351,-1,189,129,-75,78,0
92187.5714701,1904.0890,390,20,1035,17,194,119,-68,48,0
92187.5732476,1904.0908,159,-74,626,29,206,95,-52,23,0
92187.5780542,1904.0956,47,-65,507,35,213,122,-47,12,0
92187.5806113,1904.0982,-121,-108,216,27,191,109,-40,6,0
92187.5830564,1904.1006,-126,-191,243,23,195,85,-61,-13,0
92187.6138083,1904.1314,-152,-292,482,39,198,73,-77,-15,0
92187.6163388,1904.1339,-173,-379,237,48,183,41,-79,-18,0
92187.618363,1904.1359,-110,-369,724,-3,190,11,-88,-52,0
92187.6204366,1904.1380,-72,-288,462,-4,155,53,-85,-35,0
92187.6222796,1904.1399,-43,-134,465,-9,165,44,-93,22,0
92187.6242993,1904.1419,97,18,488,-8,123,45,-104,34,0
92187.6493807,1904.1670,24,29,42,-2,102,38,-86,54,0
92187.6513934,1904.1690,-5,81,377,-14,69,38,-64,77,0
92187.6534831,1904.1711,-148,19,571,27,46,37,-80,108,0
92187.6858512,1904.2034,-137,9,338,41,84,53,-97,108,0
92187.6878593,1904.2054,-244,-98,548,33,84,50,-134,92,0
92187.6900778,1904.2077,-165,55,435,36,61,37,-138,101,0
92187.6923715,1904.2099,-92,74,407,57,49,53,-146,75,0
92187.6948582,1904.2124,170,306,760,68,49,29,-158,65,0
92187.6967427,1904.2143,-104,463,755,90,77,1,-154,112,0
92187.7264429,1904.2440,-468,520,704,93,114,-9,-148,157,0
92187.7290455,1904.2466,-644,410,357,105,142,6,-153,154,0
92187.7310383,1904.2486,-764,185,34,88,143,-19,-159,165,0
92187.7332072,1904.2508,-828,72,-68,60,135,-19,-159,166,0
92187.7422188,1904.2598,-742,93,157,72,87,3,-159,147,0
92187.7443379,1904.2619,-762,19,722,57,68,8,-137,129,0
92187.7611314,1904.2787,-799,74,541,77,52,21,-107,143,0
92187.7634356,1904.2810,-510,202,808,99,82,-4,-141,139,0
92187.7653375,1904.2829,-71,131,677,62,91,7,-173,104,0
92187.8053432,1904.3229,-30,-43,544,76,41,22,-181,97,0
92187.8076728,1904.3252,27,-100,445,75,33,23,-184,133,0
92187.8112094,1904.3288,13,-93,556,91,10,22,-193,132,0
92187.8207709,1904.3383,-4,7,764,96,3,5,-193,140,0
92187.8227512,1904.3403,99,24,860,88,-24,-29,-164,129,0
92187.8246587,1904.3422,51,72,294,81,-13,-20,-164,106,0
92187.8412661,1904.3588,149,85,435,65,-16,-23,-177,85,0
92187.8529742,1904.3706,-6,-50,486,77,-16,-47,-152,97,0
92187.8551838,1904.3728,66,-37,313,109,-45,-44,-128,109,0
92187.8754792,1904.3931,107,7,362,89,-47,-45,-109,73,0
92187.8774122,1904.3950,81,-27,-131,88,-47,-14,-99,53,0
92187.8792207,1904.3968,115,122,-150,79,-4,23,-61,74,0
92187.8812484,1904.3988,-46,33,-148,83,-20,14,-60,100,0
